,date,state,abbrev,population,positive,active,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,death,hospitalized,bedsPerThousand,total_beds
175,2020-05-15,Michigan,MI,10045029,50079.0,44795.0,1256.0,,532.0,440.0,22686.0,A+,5/14/2020 11:00,4825.0,,2.5,25112.572500000002
176,2020-05-15,Minnesota,MN,5700671,14240.0,12763.0,498.0,1985.0,200.0,,8820.0,A+,5/14/2020 17:00,692.0,1985.0,2.5,14251.677500000002
177,2020-05-15,Missouri,MO,6169270,10456.0,9880.0,812.0,,,120.0,0.0,B,5/15/2020 15:00,576.0,,3.1,19124.737
178,2020-05-15,Mississippi,MS,2989260,10801.0,10003.0,573.0,1712.0,172.0,81.0,6268.0,A,5/14/2020 19:00,493.0,1712.0,4.0,11957.04
179,2020-05-15,Montana,MT,1086759,466.0,446.0,3.0,63.0,,,431.0,B,5/15/2020 00:00,16.0,63.0,3.3,3586.3046999999997
180,2020-05-15,North Carolina,NC,10611862,17129.0,16327.0,492.0,,,,9115.0,A,5/15/2020 11:00,641.0,,2.1,22284.9102
181,2020-05-15,North Dakota,ND,761723,1761.0,1672.0,35.0,130.0,,,1071.0,C,5/15/2020 13:00,42.0,130.0,4.3,3275.4089
182,2020-05-15,Nebraska,NE,1952570,9416.0,9303.0,,,,,0.0,C,5/14/2020 15:45,113.0,,3.6,7029.2519999999995
183,2020-05-15,New Hampshire,NH,1371246,3464.0,3231.0,115.0,335.0,,,1247.0,B,5/14/2020 09:00,159.0,335.0,2.1,2879.6166000000003
184,2020-05-15,New Jersey,NJ,8936574,143905.0,132758.0,3823.0,,1127.0,865.0,15642.0,A+,5/15/2020 13:00,10138.0,,2.4,21447.7776
185,2020-05-15,New Mexico,NM,2096640,5503.0,5261.0,209.0,886.0,,,1576.0,C,5/14/2020 17:55,242.0,886.0,1.8,3773.9519999999998
186,2020-05-15,Nevada,NV,3139658,6614.0,6171.0,425.0,,115.0,73.0,272.0,B,5/15/2020 12:00,339.0,,2.1,6593.2818
187,2020-05-15,New York,NY,19440469,345813.0,315410.0,6394.0,74751.0,2156.0,1774.0,60302.0,A,5/14/2020 00:00,22304.0,74751.0,2.7,52489.2663
188,2020-05-15,Ohio,OH,11747694,26954.0,25373.0,944.0,4791.0,370.0,260.0,0.0,B,5/15/2020 14:00,1581.0,4791.0,2.8,32893.5432
189,2020-05-15,Oklahoma,OK,3954821,5086.0,4679.0,215.0,863.0,98.0,,3801.0,A+,5/15/2020 00:00,285.0,863.0,2.8,11073.4988
190,2020-05-15,Oregon,OR,4301089,3541.0,3342.0,161.0,691.0,46.0,19.0,1406.0,A+,5/15/2020 11:00,137.0,691.0,1.6,6881.7424
191,2020-05-15,Pennsylvania,PA,12820878,60622.0,56280.0,1934.0,,,431.0,0.0,C,5/15/2020 00:00,4342.0,,2.9,37180.5462
192,2020-05-15,Rhode Island,RI,1056161,12219.0,11548.0,272.0,1372.0,63.0,41.0,919.0,A+,5/15/2020 12:00,479.0,1372.0,2.1,2217.9381000000003
193,2020-05-15,South Carolina,SC,5210095,8407.0,7818.0,,1421.0,,,5076.0,A,5/15/2020 16:00,380.0,1421.0,2.4,12504.228000000001
194,2020-05-15,South Dakota,SD,903027,3887.0,3749.0,80.0,296.0,,,2574.0,B,5/14/2020 18:00,44.0,296.0,4.8,4334.5296
195,2020-05-15,Tennessee,TN,6897576,16970.0,16412.0,,1454.0,,,9280.0,A,5/15/2020 15:00,290.0,1454.0,2.9,20002.9704
196,2020-05-15,Texas,TX,29472295,45198.0,43245.0,1716.0,,,,25454.0,A,5/15/2020 16:15,1272.0,,2.3,67786.27849999999
197,2020-05-15,Utah,UT,3282115,6913.0,6674.0,161.0,566.0,,,3719.0,B,5/15/2020 10:27,77.0,566.0,1.8,5907.807
198,2020-05-15,Virginia,VA,8626207,28672.0,26857.0,1511.0,5316.0,362.0,195.0,3805.0,A+,5/14/2020 17:00,977.0,5316.0,2.1,18115.0347
199,2020-05-15,Vermont,VT,628061,933.0,879.0,17.0,,,,796.0,B,5/15/2020 00:00,53.0,,2.1,1318.9281
200,2020-05-15,Washington,WA,7797095,18555.0,17572.0,374.0,,114.0,,0.0,A,5/15/2020 00:00,983.0,,1.7,13255.0615
201,2020-05-15,Wisconsin,WI,5851754,11685.0,10841.0,548.0,1977.0,113.0,,6250.0,A+,5/15/2020 00:00,445.0,1977.0,2.1,12288.6834
202,2020-05-15,West Virginia,WV,1778070,1441.0,1367.0,57.0,,15.0,8.0,870.0,B,5/15/2020 10:00,62.0,,3.8,6756.665999999999
203,2020-05-15,Wyoming,WY,567025,715.0,694.0,8.0,68.0,,,487.0,B,5/14/2020 00:00,7.0,68.0,3.5,1984.5874999999999
204,2020-05-14,Alaska,AK,734002,387.0,373.0,12.0,,,,339.0,B,5/14/2020 00:00,10.0,,2.2,1614.8044
205,2020-05-14,Alabama,AL,4908621,10968.0,10501.0,,1350.0,,,0.0,B,5/14/2020 00:00,467.0,1350.0,3.1,15216.725100000001
206,2020-05-14,Arkansas,AR,3038999,4236.0,4139.0,64.0,509.0,,13.0,3277.0,A,5/14/2020 08:20,97.0,509.0,3.2,9724.7968
207,2020-05-14,Arizona,AZ,7378494,12674.0,11621.0,781.0,1636.0,323.0,201.0,3074.0,A+,5/14/2020 00:00,624.0,1636.0,1.9,14019.138599999998
208,2020-05-14,California,CA,39937489,73164.0,70132.0,4655.0,,1324.0,,0.0,B,5/14/2020 00:00,3032.0,,1.8,71887.4802
209,2020-05-14,Colorado,CO,5845526,20475.0,19413.0,685.0,3735.0,,,3217.0,A,5/14/2020 00:00,1062.0,3735.0,1.9,11106.499399999999
210,2020-05-14,Connecticut,CT,3563077,35464.0,31730.0,1103.0,10946.0,,,6264.0,B,5/13/2020 20:30,3219.0,10946.0,2.0,7126.154
211,2020-05-14,District of Columbia,DC,720687,6736.0,6234.0,397.0,,,90.0,966.0,A,5/13/2020 00:00,358.0,,4.4,3171.0228
212,2020-05-14,Delaware,DE,982895,7223.0,6705.0,273.0,,,,3080.0,B,5/13/2020 18:00,260.0,,2.2,2162.369
213,2020-05-14,Florida,FL,21992985,43210.0,41262.0,472.0,7993.0,232.0,,0.0,A+,5/14/2020 12:33,1948.0,7993.0,2.6,57181.761000000006
214,2020-05-14,Georgia,GA,10736059,35858.0,34331.0,,6345.0,,,0.0,A+,5/14/2020 13:30,1527.0,6345.0,2.4,25766.541599999997
215,2020-05-14,Hawaii,HI,1412687,638.0,621.0,,81.0,,,563.0,B,5/13/2020 18:00,17.0,81.0,1.9,2684.1052999999997
216,2020-05-14,Iowa,IA,3179849,13675.0,12983.0,405.0,,134.0,93.0,6231.0,A+,5/13/2020 00:00,318.0,,3.0,9539.547
217,2020-05-14,Idaho,ID,1826156,2324.0,2224.0,,212.0,,,1557.0,B,5/13/2020 19:00,69.0,212.0,1.9,3469.6964
218,2020-05-14,Illinois,IL,12659682,87937.0,84009.0,4473.0,,1132.0,689.0,0.0,A,5/14/2020 00:00,3928.0,,2.5,31649.205
219,2020-05-14,Indiana,IN,6745354,26053.0,24407.0,1381.0,4389.0,488.0,217.0,0.0,A+,5/13/2020 23:59,1646.0,4389.0,2.7,18212.455800000003
220,2020-05-14,Kansas,KS,2910357,7468.0,7330.0,,704.0,,,422.0,A,5/13/2020 10:00,164.0,704.0,3.3,9604.1781
221,2020-05-14,Kentucky,KY,4499692,7080.0,6532.0,377.0,1835.0,215.0,,2649.0,A+,5/13/2020 17:00,326.0,1835.0,3.2,14399.0144
222,2020-05-14,Louisiana,LA,4645184,33489.0,30281.0,1193.0,,,140.0,22608.0,B,5/14/2020 13:00,2417.0,,3.3,15329.1072
223,2020-05-14,Massachusetts,MA,6976597,82182.0,76700.0,2859.0,8207.0,781.0,,0.0,A+,5/13/2020 10:00,5482.0,8207.0,2.3,16046.173099999998
224,2020-05-14,Maryland,MD,6083116,35903.0,33003.0,1538.0,6553.0,569.0,,2569.0,,5/14/2020 10:00,1866.0,6553.0,1.9,11557.920399999999
225,2020-05-14,Maine,ME,1345790,1565.0,1449.0,37.0,207.0,18.0,7.0,958.0,B,5/14/2020 12:30,69.0,207.0,2.5,3364.475
226,2020-05-14,Michigan,MI,10045029,49582.0,43677.0,1330.0,,653.0,515.0,22686.0,A+,5/14/2020 11:00,4787.0,,2.5,25112.572500000002
227,2020-05-14,Minnesota,MN,5700671,13435.0,12279.0,498.0,1915.0,203.0,,8473.0,A+,5/13/2020 17:00,663.0,1915.0,2.5,14251.677500000002
228,2020-05-14,Missouri,MO,6169270,10317.0,9755.0,796.0,,,115.0,0.0,B,5/14/2020 15:00,562.0,,3.1,19124.737
229,2020-05-14,Mississippi,MS,2989260,10483.0,9625.0,589.0,1667.0,131.0,72.0,6268.0,A,5/13/2020 19:00,480.0,1667.0,4.0,11957.04
230,2020-05-14,Montana,MT,1086759,462.0,446.0,3.0,63.0,,,431.0,B,5/14/2020 00:00,16.0,63.0,3.3,3586.3046999999997
231,2020-05-14,North Carolina,NC,10611862,16507.0,15727.0,507.0,,,,9115.0,A,5/14/2020 11:00,615.0,,2.1,22284.9102
232,2020-05-14,North Dakota,ND,761723,1647.0,1607.0,38.0,129.0,,,1007.0,C,5/14/2020 13:00,40.0,129.0,4.3,3275.4089
233,2020-05-14,Nebraska,NE,1952570,9075.0,8968.0,,,,,0.0,C,5/13/2020 20:00,107.0,,3.6,7029.2519999999995
234,2020-05-14,New Hampshire,NH,1371246,3299.0,3149.0,126.0,326.0,,,1236.0,B,5/13/2020 09:00,150.0,326.0,2.1,2879.6166000000003
235,2020-05-14,New Jersey,NJ,8936574,142704.0,131846.0,3958.0,,1157.0,898.0,15642.0,A+,5/14/2020 13:00,9946.0,,2.4,21447.7776
236,2020-05-14,New Mexico,NM,2096640,5364.0,5133.0,200.0,886.0,,,1515.0,C,5/13/2020 20:20,231.0,886.0,1.8,3773.9519999999998
237,2020-05-14,Nevada,NV,3139658,6499.0,6145.0,515.0,,126.0,75.0,244.0,B,5/14/2020 12:00,331.0,,2.1,6593.2818
238,2020-05-14,New York,NY,19440469,343051.0,313184.0,6706.0,74433.0,2223.0,1846.0,59758.0,A,5/14/2020 00:00,22170.0,74433.0,2.7,52489.2663
239,2020-05-14,Ohio,OH,11747694,26357.0,24823.0,953.0,4718.0,360.0,253.0,0.0,B,5/14/2020 14:00,1534.0,4718.0,2.8,32893.5432
240,2020-05-14,Oklahoma,OK,3954821,4962.0,4580.0,217.0,858.0,102.0,,3660.0,A+,5/14/2020 00:00,284.0,858.0,2.8,11073.4988
241,2020-05-14,Oregon,OR,4301089,3479.0,3282.0,163.0,685.0,38.0,17.0,1406.0,A+,5/14/2020 11:00,137.0,685.0,1.6,6881.7424
242,2020-05-14,Pennsylvania,PA,12820878,59636.0,55418.0,1983.0,,,446.0,0.0,C,5/14/2020 00:00,4218.0,,2.9,37180.5462
243,2020-05-14,Rhode Island,RI,1056161,12016.0,11373.0,271.0,1351.0,65.0,42.0,903.0,A+,5/14/2020 12:00,468.0,1351.0,2.1,2217.9381000000003
244,2020-05-14,South Carolina,SC,5210095,8189.0,7668.0,,1338.0,,,4914.0,A,5/14/2020 15:34,371.0,1338.0,2.4,12504.228000000001
245,2020-05-14,South Dakota,SD,903027,3792.0,3693.0,85.0,290.0,,,2437.0,B,5/13/2020 18:00,43.0,290.0,4.8,4334.5296
246,2020-05-14,Tennessee,TN,6897576,16699.0,16097.0,,1435.0,,,8881.0,A,5/14/2020 15:00,287.0,1435.0,2.9,20002.9704
247,2020-05-14,Texas,TX,29472295,43851.0,41848.0,1648.0,,,,24487.0,A,5/14/2020 16:30,1216.0,,2.3,67786.27849999999
248,2020-05-14,Utah,UT,3282115,6749.0,6545.0,142.0,558.0,,,3566.0,B,5/14/2020 10:07,75.0,558.0,1.8,5907.807
249,2020-05-14,Virginia,VA,8626207,27813.0,25818.0,1533.0,5211.0,355.0,201.0,3678.0,A+,5/13/2020 17:00,955.0,5211.0,2.1,18115.0347
250,2020-05-14,Vermont,VT,628061,932.0,876.0,18.0,,,,792.0,B,5/14/2020 00:00,53.0,,2.1,1318.9281
251,2020-05-14,Washington,WA,7797095,18425.0,17450.0,365.0,,111.0,,0.0,A,5/14/2020 00:00,975.0,,1.7,13255.0615
252,2020-05-14,Wisconsin,WI,5851754,11275.0,10481.0,507.0,1939.0,121.0,,5994.0,A+,5/14/2020 00:00,434.0,1939.0,2.1,12288.6834
253,2020-05-14,West Virginia,WV,1778070,1427.0,1340.0,52.0,,9.0,5.0,870.0,B,5/14/2020 10:00,60.0,,3.8,6756.665999999999
254,2020-05-14,Wyoming,WY,567025,701.0,681.0,8.0,67.0,,,480.0,B,5/14/2020 00:00,7.0,67.0,3.5,1984.5874999999999
255,2020-05-13,Alaska,AK,734002,383.0,373.0,12.0,,,,338.0,B,5/13/2020 00:00,10.0,,2.2,1614.8044
256,2020-05-13,Alabama,AL,4908621,10617.0,10168.0,,1317.0,,,0.0,B,5/13/2020 00:00,449.0,1317.0,3.1,15216.725100000001
257,2020-05-13,Arkansas,AR,3038999,4164.0,4069.0,59.0,497.0,,12.0,3220.0,A,5/12/2020 18:33,95.0,497.0,3.2,9724.7968
258,2020-05-13,Arizona,AZ,7378494,12176.0,11174.0,755.0,1590.0,292.0,191.0,2979.0,A+,5/13/2020 00:00,594.0,1590.0,1.9,14019.138599999998
259,2020-05-13,California,CA,39937489,71141.0,68207.0,4545.0,,1314.0,,0.0,B,5/13/2020 00:00,2934.0,,1.8,71887.4802
260,2020-05-13,Colorado,CO,5845526,20157.0,19147.0,688.0,3695.0,,,3171.0,A,5/13/2020 00:00,1009.0,3695.0,1.9,11106.499399999999
261,2020-05-13,Connecticut,CT,3563077,34855.0,31292.0,1158.0,9389.0,,,5413.0,B,5/13/2020 14:00,3125.0,9389.0,2.0,7126.154
262,2020-05-13,District of Columbia,DC,720687,6584.0,6149.0,423.0,,,82.0,934.0,A,5/12/2020 00:00,350.0,,4.4,3171.0228
263,2020-05-13,Delaware,DE,982895,6952.0,6504.0,282.0,,,,2942.0,B,5/12/2020 18:00,247.0,,2.2,2162.369
264,2020-05-13,Florida,FL,21992985,42402.0,40504.0,,7835.0,,,0.0,A+,5/13/2020 09:43,1898.0,7835.0,2.6,57181.761000000006
265,2020-05-13,Georgia,GA,10736059,35332.0,33827.0,,6259.0,,,0.0,A+,5/13/2020 13:25,1505.0,6259.0,2.4,25766.541599999997
266,2020-05-13,Hawaii,HI,1412687,635.0,618.0,,81.0,,,563.0,B,5/12/2020 18:00,17.0,81.0,1.9,2684.1052999999997
267,2020-05-13,Iowa,IA,3179849,13289.0,12623.0,388.0,,133.0,101.0,5954.0,A+,5/12/2020 00:00,306.0,,3.0,9539.547
268,2020-05-13,Idaho,ID,1826156,2293.0,2224.0,,214.0,,,1536.0,B,5/12/2020 19:00,69.0,214.0,1.9,3469.6964
269,2020-05-13,Illinois,IL,12659682,84698.0,80906.0,4563.0,,1208.0,714.0,0.0,A,5/13/2020 00:00,3792.0,,2.5,31649.205
270,2020-05-13,Indiana,IN,6745354,25473.0,23854.0,1336.0,4389.0,481.0,217.0,0.0,A+,5/12/2020 23:59,1619.0,4389.0,2.7,18212.455800000003
271,2020-05-13,Kansas,KS,2910357,7468.0,7056.0,,704.0,,,422.0,A,5/13/2020 10:00,164.0,704.0,3.3,9604.1781
272,2020-05-13,Kentucky,KY,4499692,6853.0,6532.0,379.0,1825.0,215.0,,2546.0,A+,5/12/2020 17:00,321.0,1825.0,3.2,14399.0144
273,2020-05-13,Louisiana,LA,4645184,32662.0,29703.0,1194.0,,,147.0,22608.0,B,5/13/2020 13:00,2381.0,,3.3,15329.1072
274,2020-05-13,Massachusetts,MA,6976597,80497.0,75182.0,3101.0,8032.0,794.0,,0.0,A+,5/13/2020 10:00,5315.0,8032.0,2.3,16046.173099999998
275,2020-05-13,Maryland,MD,6083116,34812.0,32305.0,1550.0,6404.0,572.0,,2456.0,,5/13/2020 10:00,1809.0,6404.0,1.9,11557.920399999999
276,2020-05-13,Maine,ME,1345790,1515.0,1412.0,41.0,204.0,20.0,7.0,943.0,B,5/13/2020 12:30,66.0,204.0,2.5,3364.475
277,2020-05-13,Michigan,MI,10045029,48391.0,43347.0,1384.0,,693.0,525.0,22686.0,A+,5/13/2020 11:00,4714.0,,2.5,25112.572500000002
278,2020-05-13,Minnesota,MN,5700671,12917.0,11880.0,494.0,1851.0,199.0,,8149.0,A+,5/12/2020 17:00,638.0,1851.0,2.5,14251.677500000002
279,2020-05-13,Missouri,MO,6169270,10142.0,9600.0,771.0,,,129.0,0.0,B,5/13/2020 15:00,542.0,,3.1,19124.737
280,2020-05-13,Mississippi,MS,2989260,10090.0,9451.0,604.0,1616.0,150.0,79.0,6268.0,A,5/12/2020 19:00,465.0,1616.0,4.0,11957.04
281,2020-05-13,Montana,MT,1086759,462.0,445.0,3.0,63.0,,,430.0,B,5/13/2020 00:00,16.0,63.0,3.3,3586.3046999999997
282,2020-05-13,North Carolina,NC,10611862,15816.0,15022.0,521.0,,,,9115.0,A,5/13/2020 10:40,597.0,,2.1,22284.9102
283,2020-05-13,North Dakota,ND,761723,1647.0,1533.0,37.0,127.0,,,969.0,C,5/13/2020 13:00,40.0,127.0,4.3,3275.4089
284,2020-05-13,Nebraska,NE,1952570,8692.0,8589.0,192.0,,81.0,56.0,0.0,B,5/12/2020 20:00,103.0,,3.6,7029.2519999999995
285,2020-05-13,New Hampshire,NH,1371246,3239.0,3097.0,121.0,319.0,,,1234.0,B,5/12/2020 09:00,142.0,319.0,2.1,2879.6166000000003
286,2020-05-13,New Jersey,NJ,8936574,141560.0,131386.0,4226.0,,1226.0,928.0,15642.0,A+,5/13/2020 13:00,9702.0,,2.4,21447.7776
287,2020-05-13,New Mexico,NM,2096640,5212.0,4993.0,199.0,886.0,,,1434.0,C,5/12/2020 18:05,219.0,886.0,1.8,3773.9519999999998
288,2020-05-13,Nevada,NV,3139658,6394.0,5992.0,522.0,,121.0,64.0,198.0,B,5/13/2020 12:30,321.0,,2.1,6593.2818
289,2020-05-13,New York,NY,19440469,340661.0,311201.0,6946.0,73963.0,2308.0,1908.0,59193.0,A,5/13/2020 00:00,22013.0,73963.0,2.7,52489.2663
290,2020-05-13,Ohio,OH,11747694,25721.0,24238.0,924.0,4618.0,353.0,244.0,0.0,B,5/13/2020 14:00,1483.0,4618.0,2.8,32893.5432
291,2020-05-13,Oklahoma,OK,3954821,4852.0,4454.0,218.0,848.0,93.0,,3559.0,A+,5/13/2020 00:00,278.0,848.0,2.8,11073.4988
292,2020-05-13,Oregon,OR,4301089,3416.0,3228.0,162.0,678.0,38.0,17.0,1406.0,A+,5/13/2020 11:00,134.0,678.0,1.6,6881.7424
293,2020-05-13,Pennsylvania,PA,12820878,58698.0,54755.0,2012.0,,,473.0,0.0,C,5/13/2020 00:00,3943.0,,2.9,37180.5462
294,2020-05-13,Rhode Island,RI,1056161,11835.0,11170.0,269.0,1328.0,68.0,48.0,886.0,A+,5/13/2020 12:00,462.0,1328.0,2.1,2217.9381000000003
295,2020-05-13,South Carolina,SC,5210095,7927.0,7572.0,,1338.0,,,6817.0,A,5/12/2020 16:14,355.0,1338.0,2.4,12504.228000000001
296,2020-05-13,South Dakota,SD,903027,3732.0,3624.0,79.0,281.0,,,2367.0,B,5/13/2020 11:30,39.0,281.0,4.8,4334.5296
297,2020-05-13,Tennessee,TN,6897576,16370.0,15845.0,,1388.0,,,8624.0,A,5/13/2020 15:00,273.0,1388.0,2.9,20002.9704
298,2020-05-13,Texas,TX,29472295,42403.0,40286.0,1676.0,,,,23519.0,A,5/13/2020 16:20,1158.0,,2.3,67786.27849999999
299,2020-05-13,Utah,UT,3282115,6620.0,6359.0,158.0,553.0,,,3406.0,B,5/13/2020 15:00,75.0,553.0,1.8,5907.807
300,2020-05-13,Virginia,VA,8626207,26746.0,24908.0,1526.0,5080.0,374.0,202.0,3554.0,A+,5/12/2020 17:00,927.0,5080.0,2.1,18115.0347
301,2020-05-13,Vermont,VT,628061,929.0,874.0,17.0,,,,789.0,B,5/13/2020 00:00,53.0,,2.1,1318.9281
302,2020-05-13,Washington,WA,7797095,18200.0,17238.0,384.0,,114.0,,0.0,A,5/13/2020 00:00,962.0,,1.7,13255.0615
303,2020-05-13,Wisconsin,WI,5851754,10902.0,10193.0,527.0,1908.0,110.0,,5673.0,A+,5/13/2020 00:00,421.0,1908.0,2.1,12288.6834
304,2020-05-13,West Virginia,WV,1778070,1398.0,1320.0,58.0,,11.0,6.0,813.0,B,5/13/2020 10:00,58.0,,3.8,6756.665999999999
305,2020-05-13,Wyoming,WY,567025,675.0,668.0,10.0,67.0,,,477.0,B,5/12/2020 15:50,7.0,67.0,3.5,1984.5874999999999
306,2020-05-12,Alaska,AK,734002,383.0,369.0,10.0,,,,334.0,B,5/12/2020 00:00,10.0,,2.2,1614.8044
307,2020-05-12,Alabama,AL,4908621,10310.0,9881.0,,1287.0,,,0.0,B,5/12/2020 00:00,429.0,1287.0,3.1,15216.725100000001
308,2020-05-12,Arkansas,AR,3038999,4164.0,3949.0,59.0,485.0,,12.0,3220.0,A,5/11/2020 18:55,95.0,485.0,3.2,9724.7968
309,2020-05-12,Arizona,AZ,7378494,11736.0,10841.0,765.0,1564.0,318.0,204.0,2909.0,A+,5/12/2020 00:00,562.0,1564.0,1.9,14019.138599999998
310,2020-05-12,California,CA,39937489,69382.0,66535.0,4544.0,,1349.0,,0.0,B,5/12/2020 00:00,2847.0,,1.8,71887.4802
311,2020-05-12,Colorado,CO,5845526,19879.0,18892.0,738.0,3663.0,,,3114.0,A,5/11/2020 00:00,987.0,3663.0,1.9,11106.499399999999
312,2020-05-12,Connecticut,CT,3563077,34333.0,30757.0,1189.0,9389.0,,,5413.0,B,5/12/2020 14:00,3041.0,9389.0,2.0,7126.154
313,2020-05-12,District of Columbia,DC,720687,6485.0,6061.0,416.0,,,82.0,886.0,A,5/11/2020 00:00,336.0,,4.4,3171.0228
314,2020-05-12,Delaware,DE,982895,6741.0,6340.0,276.0,,,,2802.0,B,5/11/2020 18:00,237.0,,2.2,2162.369
315,2020-05-12,Florida,FL,21992985,41923.0,40074.0,,7654.0,,,0.0,A+,5/12/2020 09:28,1849.0,7654.0,2.6,57181.761000000006
316,2020-05-12,Georgia,GA,10736059,34635.0,33174.0,,6130.0,,,0.0,A+,5/11/2020 13:00,1461.0,6130.0,2.4,25766.541599999997
317,2020-05-12,Hawaii,HI,1412687,634.0,617.0,,81.0,,,561.0,B,5/11/2020 18:00,17.0,81.0,1.9,2684.1052999999997
318,2020-05-12,Iowa,IA,3179849,12912.0,12102.0,385.0,,143.0,101.0,5618.0,A+,5/12/2020 00:00,289.0,,3.0,9539.547
319,2020-05-12,Idaho,ID,1826156,2260.0,2190.0,,210.0,,,1508.0,B,5/11/2020 19:00,70.0,210.0,1.9,3469.6964
320,2020-05-12,Illinois,IL,12659682,83021.0,79420.0,4626.0,,1215.0,730.0,0.0,A,5/12/2020 00:00,3601.0,,2.5,31649.205
321,2020-05-12,Indiana,IN,6745354,25127.0,23549.0,1283.0,4389.0,472.0,212.0,0.0,A+,5/11/2020 23:59,1578.0,4389.0,2.7,18212.455800000003
322,2020-05-12,Kansas,KS,2910357,7116.0,6979.0,,660.0,,,376.0,A,5/11/2020 10:00,158.0,660.0,3.3,9604.1781
323,2020-05-12,Kentucky,KY,4499692,6677.0,6366.0,383.0,1767.0,220.0,,2335.0,A+,5/11/2020 17:00,311.0,1767.0,3.2,14399.0144
324,2020-05-12,Louisiana,LA,4645184,32050.0,29507.0,1320.0,,,146.0,22608.0,B,5/12/2020 13:00,2347.0,,3.3,15329.1072
325,2020-05-12,Massachusetts,MA,6976597,79332.0,74191.0,3127.0,7842.0,818.0,,0.0,A+,5/12/2020 10:00,5141.0,7842.0,2.3,16046.173099999998
326,2020-05-12,Maryland,MD,6083116,34061.0,31690.0,1563.0,6287.0,590.0,,2394.0,,5/12/2020 10:00,1756.0,6287.0,1.9,11557.920399999999
327,2020-05-12,Maine,ME,1345790,1477.0,1397.0,34.0,202.0,17.0,8.0,913.0,B,5/12/2020 12:30,65.0,202.0,2.5,3364.475
328,2020-05-12,Michigan,MI,10045029,48021.0,42968.0,1384.0,,693.0,525.0,22686.0,A+,5/12/2020 11:00,4674.0,,2.5,25112.572500000002
329,2020-05-12,Minnesota,MN,5700671,12494.0,11208.0,496.0,1799.0,199.0,,7609.0,A,5/11/2020 17:00,614.0,1799.0,2.5,14251.677500000002
330,2020-05-12,Missouri,MO,6169270,10006.0,9482.0,787.0,,,140.0,0.0,B,5/12/2020 15:00,524.0,,3.1,19124.737
331,2020-05-12,Mississippi,MS,2989260,9908.0,9239.0,604.0,1582.0,146.0,75.0,6268.0,A,5/11/2020 19:00,457.0,1582.0,4.0,11957.04
332,2020-05-12,Montana,MT,1086759,461.0,443.0,4.0,63.0,,,425.0,B,5/12/2020 00:00,16.0,63.0,3.3,3586.3046999999997
333,2020-05-12,North Carolina,NC,10611862,15346.0,14699.0,475.0,,,,9115.0,A,5/12/2020 11:00,577.0,,2.1,22284.9102
334,2020-05-12,North Dakota,ND,761723,1571.0,1482.0,38.0,122.0,,,877.0,C,5/12/2020 12:10,38.0,122.0,4.3,3275.4089
335,2020-05-12,Nebraska,NE,1952570,8572.0,8472.0,192.0,,81.0,56.0,0.0,B,5/11/2020 20:05,100.0,,3.6,7029.2519999999995
336,2020-05-12,New Hampshire,NH,1371246,3160.0,3027.0,117.0,318.0,,,1231.0,B,5/11/2020 09:00,133.0,318.0,2.1,2879.6166000000003
337,2020-05-12,New Jersey,NJ,8936574,140743.0,130866.0,4328.0,,1306.0,982.0,15642.0,A+,5/12/2020 13:00,9508.0,,2.4,21447.7776
338,2020-05-12,New Mexico,NM,2096640,5069.0,4861.0,207.0,886.0,,,1300.0,C,5/11/2020 22:33,208.0,886.0,1.8,3773.9519999999998
339,2020-05-12,Nevada,NV,3139658,6311.0,5840.0,522.0,,121.0,64.0,185.0,C,5/12/2020 12:30,312.0,,2.1,6593.2818
340,2020-05-12,New York,NY,19440469,338485.0,310067.0,7063.0,73143.0,2375.0,1964.0,58679.0,A,5/12/2020 00:00,21845.0,73143.0,2.7,52489.2663
341,2020-05-12,Ohio,OH,11747694,25250.0,23814.0,1032.0,4539.0,401.0,270.0,0.0,B,5/12/2020 14:00,1436.0,4539.0,2.8,32893.5432
342,2020-05-12,Oklahoma,OK,3954821,4732.0,4339.0,190.0,828.0,83.0,,3423.0,A+,5/12/2020 00:00,278.0,828.0,2.8,11073.4988
343,2020-05-12,Oregon,OR,4301089,3286.0,3156.0,165.0,673.0,39.0,25.0,1125.0,A+,5/12/2020 11:52,130.0,673.0,1.6,6881.7424
344,2020-05-12,Pennsylvania,PA,12820878,57991.0,54185.0,2187.0,,,497.0,0.0,C,5/12/2020 12:00,3806.0,,2.9,37180.5462
345,2020-05-12,Rhode Island,RI,1056161,11614.0,11020.0,277.0,1307.0,72.0,53.0,863.0,A+,5/12/2020 12:00,444.0,1307.0,2.1,2217.9381000000003
346,2020-05-12,South Carolina,SC,5210095,7927.0,7446.0,,1338.0,,,6817.0,A,5/12/2020 16:14,355.0,1338.0,2.4,12504.228000000001
347,2020-05-12,South Dakota,SD,903027,3663.0,3580.0,74.0,271.0,,,2309.0,B,5/12/2020 11:30,39.0,271.0,4.8,4334.5296
348,2020-05-12,Tennessee,TN,6897576,16111.0,15293.0,,1363.0,,,8336.0,A,5/12/2020 16:00,265.0,1363.0,2.9,20002.9704
349,2020-05-12,Texas,TX,29472295,41048.0,39438.0,1725.0,,,,22674.0,A,5/11/2020 16:25,1133.0,,2.3,67786.27849999999
